,_id,주성분코드,Spec
3524,5f3dca6de37cbadbc379b75e,228736BIJ,sodium chloride(0.9%)  0.36g(9mg/mL)   (단일)
3525,5f3dca6de37cbadbc379b762,228834COS,sodium cromoglycate  0.1g(20mg/mL)   (단일)
3526,5f3dca6de37cbadbc379b764,229330BIJ,sodium nitroprusside  50mg(25mg/mL)   (단일)
3527,5f3dca6de37cbadbc379b768,229705ATB,sodium valproate  0.3g   (단일)
3528,5f3dca6de37cbadbc379b76c,229707ATR,sodium valproate  0.6g   (단일)
3529,5f3dca6de37cbadbc379b770,229731BIJ,sodium valproate  0.3g(0.1g/mL)   (단일)
3530,5f3dca6de37cbadbc379b774,230034COS,solcoseryl 120 concentrated  0.35025g(70.05mg/mL)   (단일)
3531,5f3dca6de37cbadbc379b777,230101BIJ,somatorelin acetate  66.7μg   (단일)
3532,5f3dca6de37cbadbc379b77b,230301BIJ,sorbitol(5%)  25g(50mg/mL)   (단일)
3533,5f3dca6de37cbadbc379b77f,230801BIJ,spectinomycin hydrochloride  2g   (단일)
3534,5f3dca6de37cbadbc379b782,231102ATB,spironolactone  50mg   (단일)
3535,5f3dca6de37cbadbc379b789,231701ATB,streptococcus faecalis bio-4R  0.1g   (단일)
3536,5f3dca6de37cbadbc379b78d,232302ATB,sucralfate  0.25g   (단일)
3537,5f3dca6de37cbadbc379b791,233401ATB,sulpiride  0.2g   (단일)
3538,5f3dca6de37cbadbc379b795,233802ATB,sumatriptan succinate  (as sumatriptan   50mg)   (단일)
3539,5f3dca6de37cbadbc379b79c,234030BIJ,suxamethonium chloride  0.1g(50mg/mL)   (단일)
3540,5f3dca6de37cbadbc379b79f,234207ACR,tacrolimus hydrate  (as tacrolimus   5mg)   (단일)
3541,5f3dca6de37cbadbc379b7a2,234203ACH,tacrolimus hydrate  (as tacrolimus   1mg)   (단일)
3542,5f3dca6de37cbadbc379b7a6,234601ATD,tamsulosin hydrochloride  0.2mg   (단일)
3543,5f3dca6de37cbadbc379b7aa,234901BIJ,teicoplanin  0.2g   (단일)
3544,5f3dca6de37cbadbc379b7ad,234603ACR,tamsulosin hydrochloride  0.4mg   (단일)
3545,5f3dca6de37cbadbc379b7b1,235631CCM,terbinafine  0.2g(10mg/g)   (단일)
3546,5f3dca6de37cbadbc379b7b5,235633CCM,terbinafine  0.3g(10mg/g)   (단일)
3547,5f3dca6de37cbadbc379b7b8,235733CCM,terbinafine hydrochloride  0.2g(10mg/g)   (단일)
3548,5f3dca6de37cbadbc379b7bc,235735CCM,terbinafine hydrochloride  0.3g(10mg/g)   (단일)
3549,5f3dca6de37cbadbc379b7c3,236301ACS,testosterone undecanoate  40mg   (단일)
3550,5f3dca6de37cbadbc379b7c8,237001ACR,theophylline  0.1g   (단일)
3551,5f3dca6de37cbadbc379b7ce,237003ATR,theophylline  0.2g   (단일)
3552,5f3dca6de37cbadbc379b7d2,238430ASY,thymomodulin  60mg(4mg/mL)   (단일)
3553,5f3dca6de37cbadbc379b7d6,239202ATB,ticlopidine hydrochloride  0.25g   (단일)
3554,5f3dca6de37cbadbc379b7dc,239636COS,timolol maleate  (as timolol   25mg(5mg/mL))   (단일)
3555,5f3dca6de37cbadbc379b7df,240832COO,tobramycin  10.5mg(3mg/g)   (단일)
3556,5f3dca6de37cbadbc379b7e4,240834COS,tobramycin  18mg(3mg/mL)   (단일)
3557,5f3dca6de37cbadbc379b7e7,240833COS,tobramycin  15mg(3mg/mL)   (단일)
3558,5f3dca6de37cbadbc379b7eb,240301ACH,tiropramide hydrochloride  0.1g   (단일)
3559,5f3dca6de37cbadbc379b7ee,240841BIJ,tobramycin  80mg(40mg/mL)   (단일)
3560,5f3dca6de37cbadbc379b7f1,240845COO,tobramycin  15mg(3mg/g)   (단일)
3561,5f3dca6de37cbadbc379b7f5,242001ATB,torasemide  10mg   (단일)
3562,5f3dca6de37cbadbc379b7f8,242003ATB,torasemide  5mg   (단일)
3563,5f3dca6de37cbadbc379b7fc,242230COS,tosufloxacin tosylate hydrate  15mg(3mg/mL)   (단일)
3564,5f3dca6de37cbadbc379b7ff,242531BIJ,tranexamic acid  0.5g(0.1g/mL)   (단일)
3565,5f3dca6de37cbadbc379b803,242801BIJ,trastuzumab  0.44g   (단일)
3566,5f3dca6de37cbadbc379b805,242308ATR,tramadol hydrochloride  75mg   (단일)
3567,5f3dca6de37cbadbc379b80d,242501ACH,tranexamic acid  0.25g   (단일)
3568,5f3dca6de37cbadbc379b810,242901ATB,trazodone hydrochloride  25mg   (단일)
3569,5f3dca6de37cbadbc379b813,242802BIJ,trastuzumab  0.15g   (단일)
3570,5f3dca6de37cbadbc379b816,242901ACH,trazodone hydrochloride  25mg   (단일)
3571,5f3dca6de37cbadbc379b819,242830BIJ,trastuzumab  0.6g(0.12mg/mL)   (단일)
3572,5f3dca6de37cbadbc379b81d,243335BIJ,triamcinolone acetonide  40mg(40mg/mL)   (단일)
3573,5f3dca6de37cbadbc379b821,243338CCM,triamcinolone acetonide  0.45g(1mg/g)   (단일)
3574,5f3dca6de37cbadbc379b825,243336BIJ,triamcinolone acetonide  50mg(10mg/mL)   (단일)
3575,5f3dca6de37cbadbc379b828,244030COS,trifluridine  50mg(10mg/mL)   (단일)
3576,5f3dca6de37cbadbc379b82b,244302ATB,trimebutine maleate  0.2g   (단일)
3577,5f3dca6de37cbadbc379b830,245802ACH,ubidecarenone  5mg   (단일)
3578,5f3dca6de37cbadbc379b833,244802ATB,tripotassium bismuth dicitrate  0.3g   (단일)
3579,5f3dca6de37cbadbc379b837,246135COM,urea  15g(0.25g/g)   (단일)
3580,5f3dca6de37cbadbc379b83b,246406BIJ,urokinase  500KI.U   (단일)
3581,5f3dca6de37cbadbc379b83f,246503ACH,ursodeoxycholic acid  0.25g   (단일)
3582,5f3dca6de37cbadbc379b843,246506ATB,ursodeoxycholic acid  0.3g   (단일)
3583,5f3dca6de37cbadbc379b849,246603ACS,bilberry fruit dried ext.  0.17g   (단일)
3584,5f3dca6de37cbadbc379b84d,246202BIJ,human folicle stimulating hormone  75I.U   (단일)
3585,5f3dca6de37cbadbc379b850,246603ATB,bilberry fruit dried ext.  0.17g   (단일)
3586,5f3dca6de37cbadbc379b854,246903ATE,valproate magnesium  0.3g   (단일)
3587,5f3dca6de37cbadbc379b857,247002ACS,valproic acid  0.5g   (단일)
3588,5f3dca6de37cbadbc379b85b,247202ACH,vancomycin hydrochloride  0.25g   (단일)
3589,5f3dca6de37cbadbc379b85f,247401BIJ,vecuronium bromide  10mg   (단일)
3590,5f3dca6de37cbadbc379b867,247504ACR,venlafaxine hydrochloride  (as venlafaxine   37.5mg)   (단일)
3591,5f3dca6de37cbadbc379b86b,248031BIJ,vincristine sulfate  2mg(1mg/mL)   (단일)
3592,5f3dca6de37cbadbc379b86e,248030BIJ,vincristine sulfate  1mg(1mg/mL)   (단일)
3593,5f3dca6de37cbadbc379b870,249201BIJ,
3594,5f3dca6de37cbadbc379b876,249901ATB,zaltoprofen  80mg   (단일)
3595,5f3dca6de37cbadbc379b87a,250001CSI,zanamivir(micronized)  0.1g(5mg/포낭)   (단일)
3596,5f3dca6de37cbadbc379b87e,250601ATB,zonisamide  0.1g   (단일)
3597,5f3dca6de37cbadbc379b882,250901ATB,thioctic acid(α-lipoic acid)  0.2g   (단일)
3598,5f3dca6de37cbadbc379b885,250901ATR,thioctic acid(α-lipoic acid)  0.2g   (단일)
3599,5f3dca6de37cbadbc379b88b,250902ATR,thioctic acid(α-lipoic acid)  0.6g   (단일)
3600,5f3dca6de37cbadbc379b88f,256200ATB,benserazide hydrochloride  (as benserazide   50mg)   (복합)
3601,5f3dca6de37cbadbc379b891,256000ATD,benserazide hydrochloride  (as benserazide   25mg)   (복합)
3602,5f3dca6de37cbadbc379b895,262500ATB,hydrochlorothiazide  12.5mg   (복합)
3603,5f3dca6de37cbadbc379b899,264800ATB,ambroxol hydrochloride  30mg   (복합)
3604,5f3dca6de37cbadbc379b8a0,266500ATB,dextromethorphan hydrobromide  20mg   (복합)
3605,5f3dca6de37cbadbc379b8a4,262100ATB,atenolol  50mg   (복합)
3606,5f3dca6de37cbadbc379b8a7,296800ATB,levothyroxine sodium  50㎍   (복합)
3607,5f3dca6de37cbadbc379b8a9,297100ATB,estradiol hemihydrate  (as estradiol   2mg/정)   (복합)
3608,5f3dca6de37cbadbc379b8ad,301600ATB,ascorbic acid  60mg   (복합)
3609,5f3dca6de37cbadbc379b8b1,297000ATB,estradiol hemihydrate  (as estradiol   1mg/정)   (복합)
3610,5f3dca6de37cbadbc379b8b4,303200ATB,calcium carbonate(precipitated)  0.24g   (복합)
3611,5f3dca6de37cbadbc379b8bb,310500ATB,amoxicillin  0.125g   (복합)
3612,5f3dca6de37cbadbc379b8bf,305900ACH,biphenyl dimethyl dicarboxylate  25mg   (복합)
3613,5f3dca6de37cbadbc379b8c3,314500BIJ,epinephrine bitartrate  (as epinephrine   22.5μg(12.5μg/mL))   (복합)
3614,5f3dca6de37cbadbc379b8c8,317000BIJ,ascorbic acid  0.1g   (복합)
3615,5f3dca6de37cbadbc379b8cd,317500BIJ,aminoacetic acid  1.98g(A액400mL중)   (복합)
3616,5f3dca6de37cbadbc379b8d1,318600BIJ,dextran-40  50g(0.1g/mL)   (복합)
3617,5f3dca6de37cbadbc379b8d3,318100BIJ,flavin adenine dinucleotide  10mg(10mg/mL)   (복합)
3618,5f3dca6de37cbadbc379b8d6,319600BIJ,dextrose  50g(50mg/mL)   (복합)
3619,5f3dca6de37cbadbc379b8da,320300BIJ,dextrose  18.75g(37.5mg/mL)   (복합)
3620,5f3dca6de37cbadbc379b8e1,320400BIJ,dextrose  20g(40mg/mL)   (복합)
3621,5f3dca6de37cbadbc379b8e5,323400BIS,calcium chloride  77.2g(7.72mg/mL)   (복합)
3622,5f3dca6de37cbadbc379b8e8,321400BIS,calcium chloride  0.366g(0.183mg/mL)(2백)   (복합)
3623,5f3dca6de37cbadbc379b8ec,321600BIS,calcium chloride  0.366g(0.183mg/mL)(2백)   (복합)
3624,5f3dca6de37cbadbc379b8ef,322600BIS,calcium chloride  45g(9mg/mL)   (복합)
3625,5f3dca6de37cbadbc379b8f2,326000BIS,calcium chloride  1.2865g(0.2573mg/mL)   (복합)
3626,5f3dca6de37cbadbc379b8f4,328900BIJ,amoxicillin sodium  0.5g   (복합)
3627,5f3dca6de37cbadbc379b8f6,329300BIJ,cilastatin sodium  (as cilastatin   0.25g)   (복합)
3628,5f3dca6de37cbadbc379b8fd,347701ATB,celecoxib  0.2g   (단일)
3629,5f3dca6de37cbadbc379b901,330000BIJ,sulfamethoxazole  0.4g(80mg/mL)   (복합)
3630,5f3dca6de37cbadbc379b905,335800CLQ,D-sorbitol  13.4g(0.1985g/mL)   (복합)
3631,5f3dca6de37cbadbc379b912,348430BIJ,somatropin  4I.U(8I.U/mL)   (단일)
3632,5f3dca6de37cbadbc379b916,348700BIJ,dextrose  100g(0.1g/mL)   (복합)
3633,5f3dca6de37cbadbc379b91a,349300BIJ,dextrose  40g(40mg/mL)   (복합)
3634,5f3dca6de37cbadbc379b91e,350200BIS,calcium chloride  0.514g(0.257mg/mL)(2백)   (복합)
3635,5f3dca6de37cbadbc379b922,350400BIS,calcium chloride  90g(9mg/mL)   (복합)
3636,5f3dca6de37cbadbc379b927,355200CIS,calcium chloride  0.24g(0.48mg/mL)   (복합)
3637,5f3dca6de37cbadbc379b92c,355801ACH,milnacipran hydrochloride  25mg   (단일)
3638,5f3dca6de37cbadbc379b930,357103ACR,tolterodine L-tartrate  4mg   (단일)
3639,5f3dca6de37cbadbc379b933,357103ATR,tolterodine L-tartrate  4mg   (단일)
3640,5f3dca6de37cbadbc379b937,359003ATR,oxycodone hydrochloride  20mg   (단일)
3641,5f3dca6de37cbadbc379b93b,358909ASS,oseltamivir phosphate  (as oseltamivir   0.45g(6mg/mL))   (단일)
3642,5f3dca6de37cbadbc379b93f,358910ASS,oseltamivir phosphate  (as oseltamivir   0.36g(6mg/mL))   (단일)
3643,5f3dca6de37cbadbc379b943,358902ACH,oseltamivir phosphate  (as oseltamivir   45mg)   (단일)
3644,5f3dca6de37cbadbc379b947,359131BIJ,cisatracurium besylate  (as cisatracurium   20mg(2mg/mL))   (단일)
3645,5f3dca6de37cbadbc379b94a,359633BIJ,argatroban  10mg(5mg/mL)   (단일)
3646,5f3dca6de37cbadbc379b94e,360530BIJ,sodium thiosulfate  12.5g(0.25g/mL)   (단일)
3647,5f3dca6de37cbadbc379b952,361308CSI,mometasone furoate  4mg(50μg/회)   (단일)
3648,5f3dca6de37cbadbc379b955,361346CCM,mometasone furoate  0.45g(1mg/g)   (단일)
3649,5f3dca6de37cbadbc379b959,362200CIS,calcium chloride  77mg(2액 20mL중)   (복합)
3650,5f3dca6de37cbadbc379b95c,365900BIS,calcium chloride  0.514g(0.257mg/mL)   (복합)
3651,5f3dca6de37cbadbc379b95e,367202ACH,esomeprazole magnesium  (as esomeprazole   40mg)   (단일)
3652,5f3dca6de37cbadbc379b962,367201ACH,esomeprazole magnesium  (as esomeprazole   20mg)   (단일)
3653,5f3dca6de37cbadbc379b965,367202ATB,esomeprazole magnesium  (as esomeprazole   40mg)   (단일)
3654,5f3dca6de37cbadbc379b9b3,368616ALQ,sodium iodide(I-131)  0.037GBq(1mCi)   (단일)
3655,5f3dca6de37cbadbc379b9bf,368639ACH,sodium iodide(I-131)  4.44GBq(120mCi)   (단일)
3656,5f3dca6de37cbadbc379b9c4,368901BIJ,exametazime  0.5mg   (단일)
3657,5f3dca6de37cbadbc379b9c7,369201BIJ,strontium chloride(Sr-89)  0.037GBq(1mCi)   (단일)
3658,5f3dca6de37cbadbc379b9c9,369503BIJ,diethylene triamine 5-acetic acid  20.5mg   (단일)
3659,5f3dca6de37cbadbc379b9cd,369804BIJ,macroaggregated human serum albumin  2mg   (단일)
3660,5f3dca6de37cbadbc379b9d5,372201CLQ,
3661,5f3dca6de37cbadbc379b9d9,374601ATB,montelukast sodium  (as montelukast   5mg)   (단일)
3662,5f3dca6de37cbadbc379b9dd,370602CSI,oxygen gas  10L   (단일)
3663,5f3dca6de37cbadbc379b9de,372505CDS,gelatin sponge  0.8521g   (단일)
3664,5f3dca6de37cbadbc379b9e0,374602ATD,montelukast sodium  (as montelukast   10mg)   (단일)
3665,5f3dca6de37cbadbc379b9e3,372503CDS,gelatin sponge  22.6mg   (단일)
3666,5f3dca6de37cbadbc379b9e9,372506CDS,gelatin sponge  0.2482g   (단일)
3667,5f3dca6de37cbadbc379b9ed,374603ATD,montelukast sodium  (as montelukast   4mg)   (단일)
3668,5f3dca6de37cbadbc379b9f1,374603ATB,montelukast sodium  (as montelukast   4mg)   (단일)
3669,5f3dca6de37cbadbc379b9f5,378601ATB,quetiapine fumarate  (as quetiapine   25mg)   (단일)
3670,5f3dca6de37cbadbc379b9f8,378605ATB,quetiapine fumarate  (as quetiapine   50mg)   (단일)
3671,5f3dca6de37cbadbc379b9fa,378900ATB,hydrochlorothiazide  25mg   (복합)
3672,5f3dca6de37cbadbc379ba02,379502ATB,repaglinide  1mg   (단일)
3673,5f3dca6de37cbadbc379ba06,379302ACH,iron acetyl transferrin  (as Fe   40mg)   (단일)
3674,5f3dca6de37cbadbc379ba0a,381500BIJ,amoxicillin sodium  0.5g   (복합)
3675,5f3dca6de37cbadbc379ba0e,382202CLQ,alkyldiaminoethylglycin  50mg   (단일)
3676,5f3dca6de37cbadbc379ba10,380700BIJ,anhydrous citric acid  7.3mg   (복합)
3677,5f3dca6de37cbadbc379ba14,381300BIJ,amoxicillin sodium  1g   (복합)
3678,5f3dca6de37cbadbc379ba1a,385700ATB,hydrochlorothiazide  12.5mg   (복합)
3679,5f3dca6de37cbadbc379ba1d,389400BIJ,dextrose  25g(50mg/mL)   (복합)
3680,5f3dca6de37cbadbc379ba21,391736COS,olopatadine hydrochloride  (as olopatadine   5mg(1mg/mL))   (단일)
3681,5f3dca6de37cbadbc379ba26,391731COS,olopatadine hydrochloride  (as olopatadine   0.4mg(1mg/mL))   (단일)
3682,5f3dca6de37cbadbc379ba27,391738COS,olopatadine hydrochloride  (as olopatadine   6mg(2mg/mL))   (단일)
3683,5f3dca6de37cbadbc379ba2a,391745COS,olopatadine hydrochloride  (as olopatadine   0.9mg(2mg/mL))   (단일)
3684,5f3dca6de37cbadbc379ba2e,392430CCM,pramoxine hydrochloride  0.35g(10mg/g)   (단일)
3685,5f3dca6de37cbadbc379ba31,401637COS,polysorbate 80  4mg(10mg/mL)   (단일)
3686,5f3dca6de37cbadbc379ba37,395400ATB,fexofenadine hydrochloride  60mg   (복합)
3687,5f3dca6de37cbadbc379ba3a,399600BIJ,dextrose  25g(50mg/mL)   (복합)
3688,5f3dca6de37cbadbc379ba3d,402507ATR,pramipexole dihydrochloride  1.5mg   (단일)
3689,5f3dca6de37cbadbc379ba3f,412702ATB,imatinib mesylate  (as imatinib   0.2g)   (단일)
3690,5f3dca6de37cbadbc379ba45,415100CDS,alkyldiaminoethylglycin hydrochloride solution(30%)  3.03μL   (복합)
3691,5f3dca6de37cbadbc379ba4a,412903ATB,linezolid  0.3g   (단일)
3692,5f3dca6de37cbadbc379ba4f,415501ATB,naratriptan hydrochloride  (as naratriptan   2.5mg)   (단일)
3693,5f3dca6de37cbadbc379ba52,412704ATB,imatinib mesylate  (as imatinib   0.3g)   (단일)
3694,5f3dca6de37cbadbc379ba55,415601ATB,zolmitriptan  2.5mg   (단일)
3695,5f3dca6de37cbadbc379ba58,418801BIJ,autologus chondrocyte  1200만개이상   (단일)
3696,5f3dca6de37cbadbc379ba5f,420101ATB,abacavir sulfate  (as abacavir   0.3g)   (단일)
3697,5f3dca6de37cbadbc379ba63,420730BIJ,zoledronic acid  4mg(40μg/mL)   (단일)
3698,5f3dca6de37cbadbc379ba65,423200BIS,calcium chloride  0.6425g(0.257mg/mL)(2백)   (복합)
3699,5f3dca6de37cbadbc379ba67,423400BIS,calcium chloride  0.6425g(0.257mg/mL)(2백)   (복합)
3700,5f3dca6de37cbadbc379ba6a,421231COM,tacalcitol  (as tacalcitol   0.2mg(20μg/g))   (단일)
3701,5f3dca6de37cbadbc379ba72,425100CDS,fibrinogen  0.12672g   (복합)
3702,5f3dca6de37cbadbc379ba75,428000BIJ,aminoacetic acid(glycine)  4.7219g(B액559.476mL중)   (복합)
3703,5f3dca6de37cbadbc379ba78,428103ATR,bupropion hydrochloride  0.3g   (단일)
3704,5f3dca6de37cbadbc379ba7a,428301ATB,citalopram hydrobromide  (as citalopram   20mg)   (단일)
3705,5f3dca6de37cbadbc379ba7c,429201ATB,eprosartan mesylate  (as eprosartan   0.6g)   (단일)
3706,5f3dca6de37cbadbc379ba7f,430101ATB,artemisiae argyi folium 95% ethanol ext.(20→1)  60mg   (단일)
3707,5f3dca6de37cbadbc379ba85,431100BIS,calcium chloride dihydrate  0.368g(A용액 725mL중)(2백)   (복합)
3708,5f3dca6de37cbadbc379ba88,431200BIS,calcium chloride dihydrate  0.368g(A용액 725mL중)(2백)   (복합)
3709,5f3dca6de37cbadbc379ba8b,430632BIJ,levobupivacaine hydrochloride  (as levobupivacaine   75mg(7.5mg/mL))   (단일)
3710,5f3dca6de37cbadbc379ba8e,431731BIJ,"recombinant blood coagulation factor IX, nonacog α  500I.U   (단일)"
3711,5f3dca6de37cbadbc379ba90,431730BIJ,"recombinant blood coagulation factor IX, nonacog α  250I.U   (단일)"
3712,5f3dca6de37cbadbc379ba96,431630BIJ,recombinant blood coagulation factor VIII  250I.U   (단일)
3713,5f3dca6de37cbadbc379ba99,433700ATB,dydrogesterone  10mg/정(A정 14정중)   (복합)
3714,5f3dca6de37cbadbc379ba9c,433300BIJ,piperacillin sodium  1g   (복합)
3715,5f3dca6de37cbadbc379baa4,439502ATB,modafinil  0.2g   (단일)
3716,5f3dca6de37cbadbc379baa8,439601BIJ,thyrotropin(TSH) α  1.1mg   (단일)
3717,5f3dca6de37cbadbc379bab2,441030BIJ,purified olive oil and purified soybean oil(8:2)  20g(0.2g/mL)   (단일)
3718,5f3dca6de37cbadbc379bab7,441110ATR,hydromorphone hydrochloride  4.36mg   (단일)
3719,5f3dca6de37cbadbc379babb,441331BIJ,insulin aspart  1KI.U(100I.U/mL)   (단일)
3720,5f3dca6de37cbadbc379babe,442301ATB,risedronate sodium  5mg   (단일)
3721,5f3dca6de37cbadbc379bac1,442302ATE,risedronate sodium 2.5 hydrate(enteric coated)  35mg   (단일)
3722,5f3dca6de37cbadbc379bac5,442901ATB,gemifloxacin mesylate  (as gemifloxacin   0.32g)   (단일)
3723,5f3dca6de37cbadbc379bac9,447200ATB,felodipine  5mg   (복합)
3724,5f3dca6de37cbadbc379bacd,446431CCM,pimecrolimus  0.3g(10mg/g)   (단일)
3725,5f3dca6de37cbadbc379bacf,449000BIS,calcium chloride  0.77175g(A용액 1500mL중)(2백)   (복합)
3726,5f3dca6de37cbadbc379bad5,449200BIS,calcium chloride  0.77175g(A용액 1500mL중)(2백)   (복합)
3727,5f3dca6de37cbadbc379bad9,451201ATE,bromelain  0.1g   (단일)
3728,5f3dca6de37cbadbc379badb,450200BIJ,articaine hydrochloride  68mg(40mg/mL)   (복합)
3729,5f3dca6de37cbadbc379badf,450130BIJ,fondaparinux sodium  2.5mg(5mg/mL)   (단일)
3730,5f3dca6de37cbadbc379bae4,451202ATE,bromelain  45mg   (단일)
3731,5f3dca6de37cbadbc379bae8,452001ATB,rifaximin  0.2g   (단일)
3732,5f3dca6de37cbadbc379baec,452400ACH,gimeracil  5.8mg   (복합)
3733,5f3dca6de37cbadbc379baf0,452602BIJ,peginterferon α-2a  0.135mg(0.27mg/mL)   (단일)
3734,5f3dca6de37cbadbc379baf3,452630BIJ,peginterferon α-2a(40kD)  0.18mg(0.36mg/mL)   (단일)
3735,5f3dca6de37cbadbc379baf7,453931COS,bepotastine besilate  75mg(15mg/mL)   (단일)
3736,5f3dca6de37cbadbc379bafa,454205CDS,oxidized regenerated cellulose  100g   (단일)
3737,5f3dca6de37cbadbc379bafe,454600CDS,acrinol  2mg   (복합)
3738,5f3dca6de37cbadbc379bb02,455735BIJ,darbepoetin α  20μg(40μg/mL)   (단일)
3739,5f3dca6de37cbadbc379bb05,457601BIJ,remifentanil hydrochloride  (as remifentanil   1mg)   (단일)
3740,5f3dca6de37cbadbc379bb09,455739BIJ,darbepoetin α  0.12mg(0.24mg/mL)   (단일)
3741,5f3dca6de37cbadbc379bb0c,458502ACH,atazanavir sulfate  (as atazanavir   0.15g)   (단일)
3742,5f3dca6de37cbadbc379bb10,457501ATB,adefovir dipivoxil  10mg   (단일)
3743,5f3dca6de37cbadbc379bb14,457602BIJ,remifentanil hydrochloride  (as remifentanil   2mg)   (단일)
3744,5f3dca6de37cbadbc379bb18,458801ACS,dutasteride  0.5mg   (단일)
3745,5f3dca6de37cbadbc379bb1c,459801ACH,amlodipine maleate  (as amlodipine   5mg)   (단일)
3746,5f3dca6de37cbadbc379bb20,459702ACH,spherical adsorptive carbon  0.2857g   (단일)
3747,5f3dca6de37cbadbc379bb24,459801ATB,amlodipine maleate  (as amlodipine   5mg)   (단일)
3748,5f3dca6de37cbadbc379bb26,459901ATB,amlodipine camsylate  (as amlodipine   5mg)   (단일)
3749,5f3dca6de37cbadbc379bb2a,461131AGN,lactobacillus casei var. rhamnosus  25g(0.25g/g)   (단일)
3750,5f3dca6de37cbadbc379bb2e,461131APD,lactobacillus casei var. rhamnosus  25g(0.25g(2억개)/g)   (단일)
3751,5f3dca6de37cbadbc379bb33,461700ATB,metoclopramide hydrochloride  (as metoclopramide   5mg)   (복합)
3752,5f3dca6de37cbadbc379bb36,463302BIJ,bortezomib(PS-341)  2.5mg   (단일)
3753,5f3dca6de37cbadbc379bb3b,463632ALQ,levocetirizine dihydrochloride  25mg(0.5mg/mL)   (단일)
3754,5f3dca6de37cbadbc379bb3f,463601ATB,levocetirizine dihydrochloride  5mg   (단일)
3755,5f3dca6de37cbadbc379bb42,462000ATB,amoxicillin  0.4375g   (복합)
3756,5f3dca6de37cbadbc379bb48,462201ATB,ezetimibe  10mg   (단일)
3757,5f3dca6de37cbadbc379bb4b,461832BIJ,insulin glargine  (as human insulin   450I.U(300I.U/mL))   (단일)
3758,5f3dca6de37cbadbc379bb4f,463900BIS,calcium chloride  0.3675g(A용액 1000mL중)(2백)   (복합)
3759,5f3dca6de37cbadbc379bb52,463100BIJ,cefoperazone sodium  0.5g(바이알)   (복합)
3760,5f3dca6de37cbadbc379bb56,464904ACH,ziprasidone hydrochloride monohydrate  (as ziprasidone   80mg)   (단일)
3761,5f3dca6de37cbadbc379bb5a,464903ACH,ziprasidone hydrochloride monohydrate  (as ziprasidone   60mg)   (단일)
3762,5f3dca6de37cbadbc379bb5e,466230BIJ,laronidase(recombinant α-L-iduronidase)  2.9mg(0.58mg/mL)   (단일)
3763,5f3dca6de37cbadbc379bb61,466430BIJ,meglumine gadoterate  3.769g(0.3769g/mL)   (단일)
3764,5f3dca6de37cbadbc379bb65,466501BIJ,indocyanine green  25mg   (단일)
3765,5f3dca6de37cbadbc379bb69,468300ATB,carbidopa monohydrate  (as carbidopa   25mg)   (복합)
3766,5f3dca6de37cbadbc379bb6c,468502ATB,olmesartan medoxomil  10mg   (단일)
3767,5f3dca6de37cbadbc379bb7c,468900ATB,carbidopa monohydrate  (as carbidopa   37.5mg)   (복합)
3768,5f3dca6de37cbadbc379bb7f,469800ATB,bisoprolol fumarate  2.5mg   (복합)
3769,5f3dca6de37cbadbc379bb84,470902ATB,pitavastatin calcium  1mg   (단일)
3770,5f3dca6de37cbadbc379bb87,470000ATB,bisoprolol fumarate  10mg   (복합)
3771,5f3dca6de37cbadbc379bb89,470802ATB,amlodipine mesylate monohydrate  (as amlodipine   10mg)   (단일)
3772,5f3dca6de37cbadbc379bb8c,471000ATB,ezetimibe  10mg   (복합)
3773,5f3dca6de37cbadbc379bb8e,471503ATB,carbimazole  20mg   (단일)
3774,5f3dca6de37cbadbc379bb90,472000BIJ,aminoacetic acid  5.95g(A액500mL중)   (복합)
3775,5f3dca6de37cbadbc379bb93,472100BIJ,aminoacetic acid  5.35g(A액500mL중)   (복합)
3776,5f3dca6de37cbadbc379bb96,472300ATB,amlodipine besylate  (as amlodipine   5mg)   (복합)
3777,5f3dca6de37cbadbc379bb99,472703BIJ,3-iodobenzylguanidine(131I)  3704MBq (100 mCi)   (단일)
3778,5f3dca6de37cbadbc379bb9c,472708BIJ,3-iodobenzylguanidine(131I)  5556MBq (150 mCi)   (단일)
3779,5f3dca6de37cbadbc379bb9e,473430BIJ,atosiban  6.75mg(7.5mg/mL)   (단일)
3780,5f3dca6de37cbadbc379bba1,473431BIJ,atosiban  37.5mg(7.5mg/mL)   (단일)
3781,5f3dca6de37cbadbc379bba3,474200ATB,glimepiride  1mg   (복합)
3782,5f3dca6de37cbadbc379bba6,474402ATB,cefcapene pivoxil hydrochloride hydrate  0.1g   (단일)
3783,5f3dca6de37cbadbc379bba9,474605BIJ,clostridium botulinum toxin type A  150U   (단일)
3784,5f3dca6de37cbadbc379bbac,474804ATB,escitalopram oxalate  (as escitalopram   15mg)   (단일)
